site,time,perc
M34/0155,1980-11-30,68.18
M34/0178,1980-11-30,11.11
M34/0207,1980-11-30,39.13
M34/0306,1980-11-30,0.0
M35/0017,1980-11-30,29.73
M35/0026,1980-11-30,57.45
M35/0029,1980-11-30,56.52
M35/0183,1980-11-30,37.04
M35/0312,1980-11-30,25.0
M35/0443,1980-11-30,65.0
M35/0472,1980-11-30,67.5
M35/0538,1980-11-30,93.75
M35/0596,1980-11-30,17.39
M35/0637,1980-11-30,72.5
M35/0658,1980-11-30,80.0
M35/0724,1980-11-30,25.0
M35/1000,1980-11-30,70.73
L35/0051,1980-12-31,21.62
L35/0059,1980-12-31,21.43
L36/0030,1980-12-31,57.63
L36/0063,1980-12-31,89.66
M34/0155,1980-12-31,75.86
M34/0207,1980-12-31,50.0
M35/0183,1980-12-31,33.33
M35/0312,1980-12-31,34.88
M35/0443,1980-12-31,79.17
M35/0472,1980-12-31,73.81
M35/0637,1980-12-31,90.24
M35/0724,1980-12-31,30.36
L35/0059,1981-01-31,44.44
L36/0030,1981-01-31,57.63
L36/0063,1981-01-31,90.91
M34/0155,1981-01-31,76.67
M34/0207,1981-01-31,65.62
M35/0183,1981-01-31,16.67
M35/0312,1981-01-31,44.19
M35/0443,1981-01-31,69.39
M35/0472,1981-01-31,78.57
M35/0637,1981-01-31,95.12
M35/0724,1981-01-31,12.28
J37/0013,1981-02-28,13.64
J37/0026,1981-02-28,9.09
J38/0187,1981-02-28,33.33
L35/0051,1981-02-28,45.95
L35/0059,1981-02-28,67.86
L35/0085,1981-02-28,16.67
L36/0030,1981-02-28,55.17
M34/0094,1981-02-28,27.78
M34/0095,1981-02-28,40.74
M34/0142,1981-02-28,31.82
M34/0155,1981-02-28,80.77
M34/0207,1981-02-28,62.96
M35/0183,1981-02-28,13.64
M35/0312,1981-02-28,42.86
M35/0443,1981-02-28,83.72
M35/0472,1981-02-28,52.63
M35/0637,1981-02-28,100.0
M35/0724,1981-02-28,8.16
J37/0013,1981-03-31,10.0
J37/0026,1981-03-31,15.0
J38/0187,1981-03-31,52.63
L35/0051,1981-03-31,44.74
L35/0085,1981-03-31,18.18
L36/0030,1981-03-31,41.38
L36/0063,1981-03-31,94.59
M34/0094,1981-03-31,43.48
M34/0095,1981-03-31,38.24
M34/0142,1981-03-31,41.38
M34/0155,1981-03-31,55.56
M34/0207,1981-03-31,45.16
M35/0183,1981-03-31,12.5
M35/0312,1981-03-31,34.88
M35/0443,1981-03-31,78.26
M35/0472,1981-03-31,36.59
M35/0601,1981-03-31,20.0
M35/0637,1981-03-31,87.5
M35/0724,1981-03-31,9.09
J37/0013,1981-04-30,10.0
J37/0026,1981-04-30,30.0
J38/0187,1981-04-30,47.37
L34/0010,1981-04-30,25.0
L35/0050,1981-04-30,59.26
L35/0051,1981-04-30,38.46
L35/0062,1981-04-30,13.79
L35/0073,1981-04-30,88.89
L35/0085,1981-04-30,11.11
L36/0030,1981-04-30,49.12
L36/0063,1981-04-30,89.74
M34/0094,1981-04-30,26.92
M34/0095,1981-04-30,11.43
M34/0142,1981-04-30,10.34
M34/0155,1981-04-30,62.96
M34/0165,1981-04-30,57.14
M34/0178,1981-04-30,28.57
M34/0207,1981-04-30,35.48
M34/0306,1981-04-30,0.0
M35/0026,1981-04-30,31.15
M35/0029,1981-04-30,11.11
M35/0183,1981-04-30,12.5
M35/0312,1981-04-30,23.81
M35/0443,1981-04-30,53.19
M35/0472,1981-04-30,65.85
M35/0538,1981-04-30,80.0
M35/0601,1981-04-30,54.29
M35/0637,1981-04-30,55.0
M35/0658,1981-04-30,67.74
M35/0724,1981-04-30,11.11
M35/1000,1981-04-30,84.21
L34/0010,1981-05-31,7.14
L35/0050,1981-05-31,45.16
L35/0051,1981-05-31,35.0
L35/0062,1981-05-31,15.15
L35/0073,1981-05-31,37.5
L35/0085,1981-05-31,7.69
L36/0030,1981-05-31,31.58
L36/0063,1981-05-31,85.37
M34/0094,1981-05-31,54.17
M34/0095,1981-05-31,20.59
M34/0142,1981-05-31,25.0
M34/0155,1981-05-31,62.96
M34/0165,1981-05-31,42.11
M34/0178,1981-05-31,22.22
M34/0207,1981-05-31,37.93
M34/0306,1981-05-31,0.0
M35/0026,1981-05-31,42.37
M35/0029,1981-05-31,17.86
M35/0183,1981-05-31,15.38
M35/0312,1981-05-31,21.43
M35/0443,1981-05-31,45.65
M35/0472,1981-05-31,60.98
M35/0538,1981-05-31,64.71
M35/0601,1981-05-31,35.9
M35/0637,1981-05-31,76.25
M35/0658,1981-05-31,67.65
M35/0724,1981-05-31,9.62
M35/1000,1981-05-31,80.95
L34/0010,1981-06-30,8.33
L35/0050,1981-06-30,38.71
L35/0051,1981-06-30,22.5
L35/0062,1981-06-30,9.38
L35/0073,1981-06-30,31.25
L35/0085,1981-06-30,13.33
L36/0030,1981-06-30,30.51
L36/0063,1981-06-30,82.93
M34/0094,1981-06-30,42.86
M34/0095,1981-06-30,22.22
M34/0142,1981-06-30,37.5
M34/0155,1981-06-30,56.67
M34/0165,1981-06-30,35.29
M34/0178,1981-06-30,10.53
M34/0207,1981-06-30,42.42
M34/0306,1981-06-30,3.23
M35/0026,1981-06-30,44.44
M35/0029,1981-06-30,12.9
M35/0183,1981-06-30,15.38
M35/0312,1981-06-30,23.81
M35/0443,1981-06-30,54.17
M35/0472,1981-06-30,47.5
M35/0538,1981-06-30,54.55
M35/0601,1981-06-30,30.77
M35/0637,1981-06-30,87.5
M35/0658,1981-06-30,55.88
M35/0724,1981-06-30,31.58
M35/1000,1981-06-30,84.62
L35/0051,1981-07-31,26.32
L35/0059,1981-07-31,44.44
L35/0085,1981-07-31,13.33
L36/0030,1981-07-31,32.76
M34/0155,1981-07-31,50.0
M34/0207,1981-07-31,40.0
M35/0183,1981-07-31,34.78
M35/0312,1981-07-31,30.23
M35/0472,1981-07-31,42.11
M35/0601,1981-07-31,36.84
M35/0637,1981-07-31,82.5
M35/0724,1981-07-31,65.45
J37/0026,1981-08-31,78.95
J38/0187,1981-08-31,84.21
L35/0051,1981-08-31,34.21
L35/0059,1981-08-31,46.43
L36/0030,1981-08-31,32.14
L36/0063,1981-08-31,77.5
M34/0094,1981-08-31,58.33
M34/0095,1981-08-31,35.48
M34/0142,1981-08-31,57.14
M34/0155,1981-08-31,53.33
M34/0207,1981-08-31,50.0
M35/0183,1981-08-31,28.57
M35/0312,1981-08-31,44.19
M35/0472,1981-08-31,46.15
M35/0601,1981-08-31,64.86
M35/0637,1981-08-31,82.5
M35/0724,1981-08-31,63.46
J37/0013,1981-09-30,33.33
J37/0026,1981-09-30,55.0
J38/0187,1981-09-30,70.0
L35/0051,1981-09-30,45.0
L35/0059,1981-09-30,53.33
L36/0030,1981-09-30,41.07
L36/0063,1981-09-30,66.67
M34/0094,1981-09-30,58.33
M34/0095,1981-09-30,54.84
M34/0142,1981-09-30,41.38
M34/0155,1981-09-30,63.33
M34/0207,1981-09-30,59.38
M35/0183,1981-09-30,33.33
M35/0312,1981-09-30,58.14
M35/0472,1981-09-30,48.72
M35/0601,1981-09-30,78.95
M35/0637,1981-09-30,75.61
M35/0724,1981-09-30,57.14
J37/0013,1981-10-31,14.29
J37/0026,1981-10-31,28.57
J38/0187,1981-10-31,85.71
L34/0010,1981-10-31,11.11
L35/0050,1981-10-31,43.75
L35/0051,1981-10-31,48.78
L35/0059,1981-10-31,48.28
L35/0062,1981-10-31,40.0
L35/0073,1981-10-31,70.59
L35/0085,1981-10-31,25.0
L36/0030,1981-10-31,52.54
L36/0063,1981-10-31,68.29
M34/0094,1981-10-31,56.0
M34/0095,1981-10-31,68.57
M34/0142,1981-10-31,36.67
M34/0155,1981-10-31,62.07
M34/0165,1981-10-31,84.62
M34/0178,1981-10-31,20.0
M34/0207,1981-10-31,50.0
M34/0306,1981-10-31,12.12
M35/0017,1981-10-31,65.38
M35/0026,1981-10-31,31.15
M35/0029,1981-10-31,30.3
M35/0183,1981-10-31,50.0
M35/0312,1981-10-31,53.49
M35/0443,1981-10-31,100.0
M35/0472,1981-10-31,35.0
M35/0538,1981-10-31,67.65
M35/0596,1981-10-31,15.38
M35/0601,1981-10-31,65.79
M35/0637,1981-10-31,78.05
M35/0724,1981-10-31,56.36
M35/1000,1981-10-31,56.82
J37/0013,1981-11-30,0.0
J37/0026,1981-11-30,28.57
J38/0187,1981-11-30,90.48
L34/0010,1981-11-30,18.75
L35/0050,1981-11-30,44.83
L35/0051,1981-11-30,46.15
L35/0059,1981-11-30,60.71
L35/0062,1981-11-30,9.09
L35/0073,1981-11-30,80.0
L35/0085,1981-11-30,23.08
L36/0030,1981-11-30,56.67
L36/0063,1981-11-30,69.44
M34/0094,1981-11-30,44.44
M34/0095,1981-11-30,66.67
M34/0142,1981-11-30,47.62
M34/0155,1981-11-30,54.55
M34/0165,1981-11-30,73.33
M34/0178,1981-11-30,5.56
M34/0207,1981-11-30,78.26
M34/0306,1981-11-30,9.68
M35/0017,1981-11-30,64.86
M35/0026,1981-11-30,21.28
M35/0029,1981-11-30,17.39
M35/0183,1981-11-30,48.15
M35/0312,1981-11-30,55.0
M35/0443,1981-11-30,100.0
M35/0472,1981-11-30,57.5
M35/0538,1981-11-30,81.25
M35/0596,1981-11-30,13.04
M35/0601,1981-11-30,88.57
M35/0637,1981-11-30,90.0
M35/0724,1981-11-30,63.64
M35/1000,1981-11-30,60.98
M35/1878,1981-11-30,75.68
J37/0013,1981-12-31,0.0
J37/0026,1981-12-31,23.81
J38/0187,1981-12-31,76.19
L35/0059,1981-12-31,53.57
L35/0085,1981-12-31,7.69
L36/0030,1981-12-31,67.8
M34/0155,1981-12-31,65.52
M34/0207,1981-12-31,46.67
M35/0183,1981-12-31,29.17
M35/0312,1981-12-31,44.19
M35/0443,1981-12-31,100.0
M35/0472,1981-12-31,52.38
M35/0601,1981-12-31,85.71
M35/0637,1981-12-31,92.68
M35/0724,1981-12-31,37.5
M35/1878,1981-12-31,81.08
J37/0013,1982-01-31,0.0
J37/0026,1982-01-31,5.0
J38/0187,1982-01-31,61.11
L35/0051,1982-01-31,31.58
L35/0059,1982-01-31,37.04
L36/0030,1982-01-31,59.32
L36/0063,1982-01-31,51.52
M34/0155,1982-01-31,53.33
M34/0207,1982-01-31,12.5
M35/0183,1982-01-31,20.83
M35/0312,1982-01-31,34.88
M35/0443,1982-01-31,100.0
M35/0472,1982-01-31,59.52
M35/0637,1982-01-31,87.8
M35/0724,1982-01-31,15.79
M35/1878,1982-01-31,83.78
J37/0013,1982-02-28,4.55
J37/0026,1982-02-28,4.55
J38/0187,1982-02-28,52.38
L35/0051,1982-02-28,13.51
L35/0059,1982-02-28,14.29
L35/0085,1982-02-28,0.0
L36/0030,1982-02-28,39.66
L36/0063,1982-02-28,63.89
M34/0094,1982-02-28,33.33
M34/0095,1982-02-28,25.93
M34/0142,1982-02-28,18.18
M34/0155,1982-02-28,50.0
M34/0207,1982-02-28,40.74
M35/0183,1982-02-28,18.18
M35/0312,1982-02-28,26.19
M35/0443,1982-02-28,100.0
M35/0472,1982-02-28,50.0
M35/0637,1982-02-28,87.8
M35/0724,1982-02-28,16.33
M35/1878,1982-02-28,66.67
L34/0010,1982-03-31,22.22
L35/0050,1982-03-31,24.0
L35/0051,1982-03-31,0.0
L35/0059,1982-03-31,15.38
L35/0062,1982-03-31,7.14
L35/0085,1982-03-31,9.09
L36/0030,1982-03-31,48.28
M34/0094,1982-03-31,34.78
M34/0095,1982-03-31,32.35
M34/0142,1982-03-31,24.14
M34/0155,1982-03-31,37.04
M34/0165,1982-03-31,25.0
M34/0178,1982-03-31,0.0
M34/0207,1982-03-31,38.71
M34/0306,1982-03-31,0.0
M35/0026,1982-03-31,19.67
M35/0029,1982-03-31,3.7
M35/0183,1982-03-31,20.83
M35/0312,1982-03-31,20.93
M35/0443,1982-03-31,39.13
M35/0472,1982-03-31,21.95
M35/0538,1982-03-31,40.74
M35/0596,1982-03-31,21.05
M35/0637,1982-03-31,70.0
M35/0658,1982-03-31,33.33
M35/0724,1982-03-31,5.45
M35/1878,1982-03-31,65.71
L34/0010,1982-04-30,41.67
L35/0050,1982-04-30,37.04
L35/0051,1982-04-30,0.0
L35/0059,1982-04-30,12.0
L35/0062,1982-04-30,6.9
L35/0085,1982-04-30,0.0
L36/0030,1982-04-30,40.35
L36/0063,1982-04-30,69.23
M34/0094,1982-04-30,23.08
M34/0095,1982-04-30,34.29
M34/0142,1982-04-30,3.45
M34/0155,1982-04-30,40.74
M34/0165,1982-04-30,28.57
M34/0178,1982-04-30,0.0
M34/0207,1982-04-30,29.03
M34/0306,1982-04-30,11.11
M35/0026,1982-04-30,21.31
M35/0029,1982-04-30,7.41
M35/0312,1982-04-30,21.43
M35/0443,1982-04-30,36.17
M35/0472,1982-04-30,24.39
M35/0538,1982-04-30,33.33
M35/0596,1982-04-30,4.55
M35/0637,1982-04-30,30.0
M35/0658,1982-04-30,35.48
M35/0724,1982-04-30,1.85
M35/1000,1982-04-30,73.68
M35/1878,1982-04-30,71.43
L34/0010,1982-05-31,14.29
L35/0050,1982-05-31,38.71
L35/0051,1982-05-31,12.5
L35/0059,1982-05-31,11.54
L35/0062,1982-05-31,9.09
L35/0085,1982-05-31,0.0
L36/0030,1982-05-31,21.05
L36/0063,1982-05-31,63.41
M34/0094,1982-05-31,20.83
M34/0095,1982-05-31,29.41
M34/0142,1982-05-31,3.57
M34/0155,1982-05-31,59.26
M34/0165,1982-05-31,31.58
M34/0178,1982-05-31,0.0
M34/0207,1982-05-31,20.69
M34/0306,1982-05-31,9.38
M35/0026,1982-05-31,28.81
M35/0029,1982-05-31,10.71
M35/0312,1982-05-31,19.05
M35/0443,1982-05-31,67.39
M35/0472,1982-05-31,39.02
M35/0538,1982-05-31,17.65
M35/0596,1982-05-31,0.0
M35/0601,1982-05-31,7.69
M35/0637,1982-05-31,32.5
M35/0658,1982-05-31,26.47
M35/0724,1982-05-31,5.77
M35/1000,1982-05-31,64.29
M35/1878,1982-05-31,82.35
L35/0051,1982-06-30,7.5
L35/0059,1982-06-30,11.54
L35/0085,1982-06-30,0.0
L36/0030,1982-06-30,5.08
L36/0063,1982-06-30,63.41
M34/0155,1982-06-30,46.67
M34/0207,1982-06-30,21.21
M35/0312,1982-06-30,19.05
M35/0443,1982-06-30,62.5
M35/0472,1982-06-30,15.0
M35/0601,1982-06-30,0.0
M35/0637,1982-06-30,42.5
M35/0724,1982-06-30,0.0
M35/1878,1982-06-30,81.82
L35/0051,1982-07-31,0.0
L35/0059,1982-07-31,11.11
L35/0085,1982-07-31,0.0
L36/0030,1982-07-31,6.9
L36/0063,1982-07-31,58.97
M34/0094,1982-07-31,27.27
M34/0095,1982-07-31,17.24
M34/0142,1982-07-31,7.41
M34/0155,1982-07-31,32.14
M34/0207,1982-07-31,13.33
M35/0312,1982-07-31,9.3
M35/0443,1982-07-31,62.79
M35/0472,1982-07-31,21.05
M35/0601,1982-07-31,2.63
M35/0637,1982-07-31,42.5
M35/0724,1982-07-31,0.0
M35/1878,1982-07-31,62.86
L34/0010,1982-08-31,30.0
L35/0050,1982-08-31,20.83
L35/0051,1982-08-31,0.0
L35/0059,1982-08-31,10.71
L35/0062,1982-08-31,34.48
L35/0073,1982-08-31,44.44
L35/0085,1982-08-31,0.0
L36/0030,1982-08-31,0.0
L36/0063,1982-08-31,47.5
M34/0094,1982-08-31,29.17
M34/0095,1982-08-31,12.9
M34/0142,1982-08-31,10.71
M34/0155,1982-08-31,23.33
M34/0165,1982-08-31,10.0
M34/0178,1982-08-31,8.33
M34/0207,1982-08-31,6.67
M34/0306,1982-08-31,20.83
M35/0026,1982-08-31,0.0
M35/0029,1982-08-31,0.0
M35/0312,1982-08-31,2.33
M35/0443,1982-08-31,51.11
M35/0472,1982-08-31,17.95
M35/0538,1982-08-31,17.86
M35/0596,1982-08-31,0.0
M35/0601,1982-08-31,2.7
M35/0637,1982-08-31,45.0
M35/0658,1982-08-31,0.0
M35/0724,1982-08-31,1.92
M35/1000,1982-08-31,50.0
M35/1878,1982-08-31,42.86
L34/0010,1982-09-30,21.43
L35/0050,1982-09-30,10.0
L35/0051,1982-09-30,0.0
L35/0059,1982-09-30,13.33
L35/0062,1982-09-30,25.0
L35/0073,1982-09-30,57.14
L35/0085,1982-09-30,0.0
L36/0030,1982-09-30,26.79
L36/0063,1982-09-30,35.71
M34/0095,1982-09-30,6.45
M34/0142,1982-09-30,10.34
M34/0155,1982-09-30,26.67
M34/0165,1982-09-30,9.09
M34/0178,1982-09-30,0.0
M34/0207,1982-09-30,6.25
M34/0306,1982-09-30,20.69
M35/0026,1982-09-30,0.0
M35/0029,1982-09-30,0.0
M35/0312,1982-09-30,2.33
M35/0443,1982-09-30,57.78
M35/0472,1982-09-30,20.51
M35/0538,1982-09-30,19.35
M35/0596,1982-09-30,0.0
M35/0601,1982-09-30,7.89
M35/0637,1982-09-30,51.22
M35/0658,1982-09-30,2.86
M35/0724,1982-09-30,1.79
M35/1000,1982-09-30,21.43
M35/1878,1982-09-30,20.0
L34/0010,1982-10-31,22.22
L35/0050,1982-10-31,9.38
L35/0051,1982-10-31,0.0
L35/0062,1982-10-31,28.57
L35/0073,1982-10-31,52.94
L35/0085,1982-10-31,0.0
L36/0030,1982-10-31,35.59
L36/0063,1982-10-31,41.46
M34/0095,1982-10-31,8.57
M34/0142,1982-10-31,13.33
M34/0155,1982-10-31,27.59
M34/0165,1982-10-31,7.69
M34/0178,1982-10-31,10.0
M34/0207,1982-10-31,18.75
M34/0306,1982-10-31,24.24
M35/0026,1982-10-31,1.64
M35/0029,1982-10-31,0.0
M35/0312,1982-10-31,2.33
M35/0443,1982-10-31,82.61
M35/0472,1982-10-31,17.5
M35/0538,1982-10-31,23.53
M35/0596,1982-10-31,0.0
M35/0601,1982-10-31,15.79
M35/0637,1982-10-31,31.71
M35/0658,1982-10-31,2.7
M35/0724,1982-10-31,5.45
M35/1000,1982-10-31,11.36
M35/1878,1982-10-31,17.14
L35/0085,1982-11-30,0.0
L36/0030,1982-11-30,45.0
L36/0063,1982-11-30,44.44
M34/0155,1982-11-30,45.45
M34/0207,1982-11-30,52.17
M35/0312,1982-11-30,2.5
M35/0443,1982-11-30,75.0
M35/0472,1982-11-30,32.5
M35/0601,1982-11-30,17.14
M35/0637,1982-11-30,17.5
M35/0658,1982-11-30,0.0
M35/0724,1982-11-30,4.55
M35/1000,1982-11-30,14.63
M35/1878,1982-11-30,24.32
M35/5696,1982-11-30,10.0
L35/0059,1982-12-31,60.71
L35/0085,1982-12-31,0.0
L36/0030,1982-12-31,44.07
L36/0063,1982-12-31,44.83
M34/0094,1982-12-31,30.43
M34/0095,1982-12-31,6.25
M34/0142,1982-12-31,18.52
M34/0155,1982-12-31,48.28
M34/0207,1982-12-31,33.33
M35/0312,1982-12-31,6.98
M35/0443,1982-12-31,75.0
M35/0472,1982-12-31,38.1
M35/0601,1982-12-31,14.29
M35/0637,1982-12-31,12.2
M35/0658,1982-12-31,7.41
M35/0724,1982-12-31,3.57
M35/1000,1982-12-31,22.86
M35/1878,1982-12-31,13.51
M35/5696,1982-12-31,23.33
L35/0051,1983-01-31,18.42
L35/0059,1983-01-31,81.48
L35/0085,1983-01-31,0.0
L36/0030,1983-01-31,35.59
M34/0094,1983-01-31,29.17
M34/0095,1983-01-31,3.03
M34/0142,1983-01-31,17.24
M34/0155,1983-01-31,60.0
M34/0207,1983-01-31,31.25
M35/0312,1983-01-31,6.98
M35/0443,1983-01-31,81.63
M35/0472,1983-01-31,47.62
M35/0601,1983-01-31,2.86
M35/0637,1983-01-31,4.88
M35/0658,1983-01-31,7.14
M35/0724,1983-01-31,3.51
M35/1000,1983-01-31,25.71
M35/1878,1983-01-31,27.03
L35/0051,1983-02-28,5.41
L35/0059,1983-02-28,89.29
L35/0085,1983-02-28,8.33
L36/0030,1983-02-28,20.69
M34/0155,1983-02-28,61.54
M34/0207,1983-02-28,22.22
M35/0312,1983-02-28,7.14
M35/0443,1983-02-28,65.12
M35/0472,1983-02-28,60.53
M35/0601,1983-02-28,0.0
M35/0637,1983-02-28,2.44
M35/0724,1983-02-28,0.0
M35/1000,1983-02-28,34.29
L35/0051,1983-03-31,5.26
L35/0059,1983-03-31,88.46
L35/0085,1983-03-31,0.0
L36/0030,1983-03-31,3.45
L36/0063,1983-03-31,27.03
M34/0094,1983-03-31,39.13
M34/0095,1983-03-31,5.88
M34/0142,1983-03-31,27.59
M34/0155,1983-03-31,51.85
M34/0207,1983-03-31,16.13
M35/0312,1983-03-31,6.98
M35/0443,1983-03-31,50.0
M35/0472,1983-03-31,34.15
M35/0601,1983-03-31,0.0
M35/0637,1983-03-31,0.0
M35/0724,1983-03-31,0.0
M35/1000,1983-03-31,37.14
L35/0051,1983-04-30,15.38
L35/0059,1983-04-30,76.0
L35/0085,1983-04-30,22.22
L36/0030,1983-04-30,26.32
L36/0063,1983-04-30,23.08
M34/0094,1983-04-30,53.85
M34/0095,1983-04-30,8.57
M34/0142,1983-04-30,17.24
M34/0155,1983-04-30,33.33
M34/0207,1983-04-30,25.81
M35/0312,1983-04-30,7.14
M35/0443,1983-04-30,31.91
M35/0472,1983-04-30,26.83
M35/0601,1983-04-30,0.0
M35/0637,1983-04-30,5.0
M35/0724,1983-04-30,0.0
M35/1000,1983-04-30,34.21
L34/0010,1983-05-31,42.86
L35/0050,1983-05-31,22.58
L35/0051,1983-05-31,5.0
L35/0059,1983-05-31,73.08
L35/0062,1983-05-31,30.3
L35/0073,1983-05-31,62.5
L36/0030,1983-05-31,43.86
L36/0063,1983-05-31,14.63
M34/0095,1983-05-31,41.18
M34/0142,1983-05-31,17.86
M34/0155,1983-05-31,44.44
M34/0165,1983-05-31,5.26
M34/0178,1983-05-31,11.11
M34/0207,1983-05-31,31.03
M34/0306,1983-05-31,15.62
M35/0026,1983-05-31,6.78
M35/0029,1983-05-31,7.14
M35/0312,1983-05-31,7.14
M35/0443,1983-05-31,71.74
M35/0472,1983-05-31,36.59
M35/0538,1983-05-31,35.29
M35/0601,1983-05-31,46.15
M35/0637,1983-05-31,27.5
M35/0658,1983-05-31,5.88
M35/0724,1983-05-31,0.0
M35/1000,1983-05-31,26.19
L34/0010,1983-06-30,33.33
L35/0050,1983-06-30,32.26
L35/0051,1983-06-30,12.5
L35/0059,1983-06-30,61.54
L35/0062,1983-06-30,25.0
L35/0073,1983-06-30,43.75
L35/0085,1983-06-30,26.67
L36/0030,1983-06-30,40.68
L36/0063,1983-06-30,14.63
M34/0094,1983-06-30,50.0
M34/0095,1983-06-30,44.44
M34/0142,1983-06-30,18.75
M34/0155,1983-06-30,43.33
M34/0165,1983-06-30,17.65
M34/0178,1983-06-30,5.26
M34/0207,1983-06-30,39.39
M34/0306,1983-06-30,9.68
M35/0026,1983-06-30,7.94
M35/0029,1983-06-30,6.45
M35/0312,1983-06-30,11.9
M35/0443,1983-06-30,83.33
M35/0472,1983-06-30,35.0
M35/0538,1983-06-30,30.3
M35/0601,1983-06-30,48.72
M35/0637,1983-06-30,52.5
M35/0658,1983-06-30,2.94
M35/0724,1983-06-30,22.81
M35/1000,1983-06-30,30.77
L35/0051,1983-07-31,36.84
L35/0059,1983-07-31,62.96
L35/0062,1983-07-31,85.71
L35/0085,1983-07-31,33.33
L36/0030,1983-07-31,50.0
L36/0063,1983-07-31,15.38
M34/0094,1983-07-31,54.55
M34/0095,1983-07-31,41.38
M34/0142,1983-07-31,44.44
M34/0155,1983-07-31,39.29
M34/0207,1983-07-31,43.33
M35/0017,1983-07-31,60.87
M35/0026,1983-07-31,12.28
M35/0029,1983-07-31,16.0
M35/0312,1983-07-31,6.98
M35/0443,1983-07-31,55.81
M35/0472,1983-07-31,31.58
M35/0601,1983-07-31,44.74
M35/0637,1983-07-31,57.5
M35/0724,1983-07-31,23.64
M35/1000,1983-07-31,30.56
M35/1878,1983-07-31,65.71
L35/0051,1983-08-31,36.84
L35/0059,1983-08-31,64.29
L35/0062,1983-08-31,58.62
L35/0085,1983-08-31,23.08
L36/0030,1983-08-31,50.0
L36/0063,1983-08-31,15.0
M34/0142,1983-08-31,46.43
M34/0155,1983-08-31,46.67
M34/0207,1983-08-31,36.67
M35/0017,1983-08-31,48.84
M35/0026,1983-08-31,17.65
M35/0029,1983-08-31,16.67
M35/0312,1983-08-31,6.98
M35/0443,1983-08-31,73.33
M35/0472,1983-08-31,25.64
M35/0601,1983-08-31,67.57
M35/0637,1983-08-31,50.0
M35/0724,1983-08-31,17.31
M35/1000,1983-08-31,27.78
M35/1878,1983-08-31,62.86
L34/0010,1983-09-30,71.43
L35/0050,1983-09-30,53.33
L35/0051,1983-09-30,47.5
L35/0059,1983-09-30,43.33
L35/0062,1983-09-30,56.25
L35/0073,1983-09-30,78.57
L35/0085,1983-09-30,30.77
L36/0030,1983-09-30,42.86
L36/0063,1983-09-30,14.29
M34/0094,1983-09-30,70.83
M34/0142,1983-09-30,86.21
M34/0155,1983-09-30,56.67
M34/0165,1983-09-30,45.45
M34/0178,1983-09-30,6.67
M34/0207,1983-09-30,46.88
M34/0306,1983-09-30,68.97
M35/0026,1983-09-30,18.33
M35/0029,1983-09-30,20.0
M35/0312,1983-09-30,34.88
M35/0443,1983-09-30,84.44
M35/0472,1983-09-30,30.77
M35/0538,1983-09-30,48.39
M35/0596,1983-09-30,4.17
M35/0601,1983-09-30,60.53
M35/0637,1983-09-30,58.54
M35/0658,1983-09-30,0.0
M35/0724,1983-09-30,17.86
M35/1000,1983-09-30,11.9
M35/1878,1983-09-30,57.14
L34/0010,1983-10-31,72.22
L35/0050,1983-10-31,53.12
L35/0051,1983-10-31,53.66
L35/0059,1983-10-31,68.97
L35/0062,1983-10-31,82.86
L35/0073,1983-10-31,82.35
L35/0085,1983-10-31,50.0
L36/0030,1983-10-31,55.93
L36/0063,1983-10-31,19.51
M34/0094,1983-10-31,68.0
M34/0142,1983-10-31,86.67
M34/0155,1983-10-31,75.86
M34/0165,1983-10-31,38.46
M34/0178,1983-10-31,35.0
M34/0207,1983-10-31,56.25
M34/0306,1983-10-31,66.67
M35/0026,1983-10-31,29.51
M35/0029,1983-10-31,39.39
M35/0312,1983-10-31,55.81
M35/0443,1983-10-31,91.3
M35/0472,1983-10-31,42.5
M35/0538,1983-10-31,52.94
M35/0596,1983-10-31,3.85
M35/0601,1983-10-31,26.32
M35/0637,1983-10-31,29.27
M35/0658,1983-10-31,0.0
M35/0724,1983-10-31,10.91
M35/1000,1983-10-31,25.0
M35/1878,1983-10-31,51.43
L35/0051,1983-11-30,53.85
L35/0059,1983-11-30,75.0
L35/0062,1983-11-30,81.82
L35/0085,1983-11-30,38.46
L36/0030,1983-11-30,61.67
L36/0063,1983-11-30,25.0
M34/0094,1983-11-30,61.11
M34/0142,1983-11-30,85.71
M34/0155,1983-11-30,77.27
M34/0165,1983-11-30,53.33
M34/0178,1983-11-30,50.0
M34/0207,1983-11-30,69.57
M34/0306,1983-11-30,25.81
M35/0026,1983-11-30,23.4
M35/0029,1983-11-30,34.78
M35/0312,1983-11-30,72.5
M35/0443,1983-11-30,95.0
M35/0472,1983-11-30,42.5
M35/0601,1983-11-30,65.71
M35/0637,1983-11-30,22.5
M35/0724,1983-11-30,43.18
M35/1000,1983-11-30,31.71
M35/1878,1983-11-30,56.76
L35/0051,1983-12-31,62.16
L35/0059,1983-12-31,78.57
L35/0062,1983-12-31,92.86
L35/0085,1983-12-31,30.77
L36/0030,1983-12-31,71.19
M34/0142,1983-12-31,61.11
M34/0155,1983-12-31,72.41
M34/0207,1983-12-31,63.33
M34/0306,1983-12-31,20.83
M35/0026,1983-12-31,37.7
M35/0029,1983-12-31,48.15
M35/0312,1983-12-31,60.47
M35/0443,1983-12-31,64.58
M35/0472,1983-12-31,59.52
M35/0601,1983-12-31,11.43
