mtype,site,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08
flow,63001,11.76,29.41,23.53,27.78,52.94,25.0
flow,63101,3.7,22.22,21.43,21.43,55.56,61.54
flow,64304,33.33,50.0,33.33,50.0,66.67,36.36
flow,64602,13.21,49.06,33.96,25.0,7.69,1.92
flow,65102,85.71,57.14,50.0,42.86,21.43,7.14
flow,65104,30.16,50.79,53.97,41.27,11.11,0.0
flow,65701,7.14,7.14,21.43,14.29,78.57,7.69
flow,65901,9.09,39.39,27.27,51.52,28.12,0.0
flow,66204,14.89,37.5,20.83,53.06,35.42,6.25
flow,66213,15.38,42.31,30.77,50.0,33.33,4.0
flow,66403,100.0,100.0,66.67,77.78,100.0,62.5
flow,66407,18.0,42.0,26.92,15.38,17.31,0.0
flow,66415,33.33,33.33,13.33,0.0,0.0,0.0
flow,66417,40.0,61.76,42.42,36.36,57.58,18.18
flow,66425,62.96,34.62,53.57,46.43,57.14,46.43
flow,66435,56.82,56.82,68.18,61.36,80.43,41.3
flow,66442,40.0,40.0,20.0,25.0,25.0,0.0
flow,66602,42.86,17.14,30.56,30.56,43.24,36.11
flow,66612,43.33,50.0,43.33,48.28,79.31,37.93
flow,67001,63.64,63.64,31.82,34.78,65.22,13.64
flow,67402,23.53,35.29,11.76,6.25,29.41,0.0
flow,67408,29.03,19.35,9.68,16.13,67.74,9.68
flow,67602,43.75,40.62,12.5,25.0,56.25,9.38
flow,67702,30.88,32.35,8.82,25.71,67.65,14.71
flow,67805,29.17,48.0,24.0,40.0,48.0,16.67
flow,68001,33.93,57.14,19.3,45.61,24.56,7.02
flow,68002,32.43,35.14,24.32,32.43,37.84,22.22
flow,68320,37.88,15.15,9.09,3.03,51.52,9.09
flow,68322,23.08,38.46,15.38,21.43,28.57,7.14
flow,68526,36.59,63.41,34.15,12.5,25.0,12.2
flow,68806,60.38,62.96,42.59,42.59,40.74,20.75
flow,68810,21.05,63.16,42.11,37.84,39.47,10.53
flow,68819,37.5,62.5,31.25,56.25,40.0,13.33
flow,68822,68.75,50.0,18.75,31.25,46.67,14.29
flow,69001,35.29,20.59,17.65,12.5,11.76,8.82
flow,69101,42.86,71.43,28.57,21.43,28.57,7.69
flow,69201,17.65,11.76,0.0,0.0,12.5,0.0
flow,69202,11.76,23.53,5.88,5.88,5.88,0.0
flow,69302,50.94,58.49,54.72,18.87,37.74,33.96
flow,69505,23.68,63.16,26.32,23.68,26.32,0.0
flow,69602,24.14,44.83,32.14,18.52,17.24,3.57
flow,69614,68.42,47.37,24.56,22.81,18.97,18.97
flow,69618,16.07,46.43,7.14,10.53,19.3,0.0
flow,69635,20.51,56.41,5.13,5.26,28.95,0.0
flow,70105,31.58,94.74,23.68,10.53,39.47,7.89
flow,70303,21.05,90.0,35.0,21.05,31.58,5.26
flow,70902,26.32,63.16,18.42,5.26,31.58,5.26
flow,70908,42.86,66.67,42.86,14.29,19.05,0.0
flow,71106,23.53,72.55,21.57,18.0,70.83,22.0
flow,71116,47.37,43.86,35.09,0.0,76.79,28.57
flow,71117,31.82,50.0,23.81,4.76,47.62,9.52
flow,71130,94.12,100.0,58.82,50.0,22.22,5.88
flow,71136,52.17,39.13,34.78,13.04,20.83,8.33
flow,71156,0.0,6.25,6.25,0.0,0.0,0.0
flow,71178,10.53,36.84,16.67,5.56,29.41,0.0
flow,71195,15.79,10.53,10.0,20.0,50.0,20.0
precip,217810,33.33,64.52,48.39,48.39,46.67,51.72
precip,218810,26.19,65.0,40.0,29.27,21.43,21.43
precip,219510,21.54,64.06,39.39,26.56,33.33,18.18
precip,219910,55.17,67.24,43.86,26.32,17.24,20.69
precip,222610,37.84,61.11,64.86,17.14,14.29,11.43
precip,226510,66.67,53.33,70.0,30.0,6.67,6.45
precip,227810,84.38,12.5,84.85,62.5,15.62,12.9
precip,231910,74.29,2.86,65.15,85.71,44.12,33.33
precip,232710,97.22,2.86,30.56,89.47,18.42,21.62
precip,233510,88.0,3.85,46.15,84.62,19.23,32.0
precip,233610,76.47,2.0,29.41,86.27,38.0,28.57
precip,234511,78.57,2.38,52.38,72.09,23.81,45.0
precip,237101,100.0,7.14,85.71,64.29,42.86,0.0
precip,239101,96.43,12.07,86.21,79.31,42.86,3.57
precip,304610,35.14,64.86,35.14,25.0,44.12,35.29
precip,306610,66.67,63.33,36.67,43.33,22.58,6.9
precip,307001,48.39,58.06,32.26,32.26,51.61,23.33
precip,309810,87.88,45.45,18.18,93.75,3.12,3.12
precip,310510,25.0,65.62,37.5,31.25,35.48,34.38
precip,311810,51.43,67.14,47.22,31.43,14.29,22.86
precip,311910,80.0,43.1,34.48,77.42,6.67,16.67
precip,313710,83.64,14.15,19.23,89.81,10.71,22.22
precip,314411,95.24,47.62,38.1,42.86,19.05,5.0
precip,314412,50.0,53.85,23.08,38.46,40.38,24.0
precip,314701,75.81,15.87,22.58,90.48,6.35,29.03
precip,315010,95.24,57.14,23.81,52.38,19.05,30.0
precip,315510,93.94,18.18,24.24,87.1,30.3,46.88
precip,315910,65.62,3.12,30.3,78.79,9.09,18.75
precip,316310,96.97,36.36,50.0,87.88,15.15,21.88
precip,317210,100.0,18.97,17.24,73.33,10.0,6.9
precip,319211,89.29,10.71,10.71,85.71,7.14,35.71
precip,320010,77.97,48.33,41.67,30.0,5.08,25.42
precip,321212,93.75,34.38,62.5,74.24,12.12,18.75
precip,321310,66.67,22.73,60.0,80.0,31.82,18.6
precip,321610,78.79,9.09,72.73,42.42,30.3,12.5
precip,321710,53.33,63.33,43.33,38.71,19.35,9.68
precip,322110,80.0,34.09,47.73,82.22,15.56,11.11
precip,322211,78.79,6.06,36.36,78.79,12.12,18.75
precip,322411,81.82,9.09,45.45,72.73,31.82,4.76
precip,323610,81.82,13.64,27.27,59.09,63.64,0.0
precip,324611,71.83,8.33,22.22,63.38,48.57,4.35
precip,326112,70.0,6.67,20.0,64.52,35.48,3.33
precip,326512,29.17,8.33,28.0,88.0,41.67,0.0
precip,326611,41.67,12.9,22.58,96.67,50.0,6.67
precip,328711,26.67,8.33,30.0,93.55,29.03,6.67
precip,400710,57.58,27.27,18.18,90.91,6.06,18.18
precip,400910,51.72,10.34,34.48,86.21,10.34,43.33
precip,401610,70.0,45.0,20.0,90.48,9.52,50.0
precip,403601,71.43,30.0,11.43,94.12,8.82,54.29
precip,403711,85.96,40.35,12.5,71.43,34.82,34.62
precip,404810,93.75,34.38,18.75,62.5,18.75,26.67
precip,405610,62.0,12.0,20.0,84.62,12.0,4.0
precip,405711,100.0,20.0,20.0,80.77,61.54,28.0
precip,405910,84.85,63.64,21.21,36.36,21.21,37.5
precip,407810,39.39,15.15,9.09,51.52,15.15,12.5
precip,408401,41.94,51.61,12.9,41.94,38.71,37.93
precip,409310,45.83,41.67,40.0,52.0,68.0,60.0
precip,410010,82.35,20.59,14.71,94.12,8.57,44.12
precip,414110,54.55,28.79,21.21,66.67,4.55,21.88
precip,417110,68.42,42.11,10.53,55.0,20.0,5.26
precip,418010,60.61,57.58,6.06,60.61,15.15,6.25
precip,419211,87.88,24.24,30.3,96.97,6.06,40.62
