mtype,site,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03
precip,231910,79.41,23.53,51.52,18.75,52.94,73.53
precip,232710,94.59,16.22,35.14,11.43,73.53,97.14
precip,233510,76.0,12.0,44.0,0.0,62.5,87.5
precip,233610,82.0,2.0,10.2,6.0,56.0,76.0
precip,234511,76.19,4.76,7.32,9.76,53.66,78.05
precip,237101,57.14,57.14,28.57,7.69,30.77,100.0
precip,239101,82.14,53.57,35.71,3.7,22.22,96.3
precip,304610,61.76,85.29,100.0,45.71,88.57,35.14
precip,306610,53.33,90.0,96.67,10.0,80.0,66.67
precip,307001,53.33,83.87,96.77,32.26,96.77,48.39
precip,309810,34.38,37.5,100.0,3.12,54.55,87.5
precip,310510,43.33,67.74,96.77,19.35,93.55,22.58
precip,311810,42.86,94.29,100.0,5.71,61.76,50.0
precip,311910,46.67,70.0,96.67,6.67,36.67,79.31
precip,313710,41.51,56.36,76.79,10.53,40.74,83.64
precip,314411,40.0,90.0,100.0,4.76,57.14,95.24
precip,314412,60.0,92.31,100.0,3.85,73.08,50.0
precip,314701,49.19,54.84,88.71,3.17,58.73,75.81
precip,315010,55.0,90.0,100.0,9.52,76.19,95.24
precip,315510,46.88,46.88,75.0,6.25,48.48,93.94
precip,315910,64.06,40.62,65.62,6.25,40.62,65.62
precip,316310,40.62,65.62,93.75,3.12,59.38,96.88
precip,317210,37.93,34.48,75.86,31.03,89.66,100.0
precip,319211,51.85,24.07,71.43,7.14,78.57,88.89
precip,320010,35.96,83.05,100.0,3.45,41.38,77.59
precip,321212,68.75,46.88,96.88,3.12,45.16,93.55
precip,321310,41.86,35.71,76.74,4.55,36.36,65.91
precip,321610,75.0,37.5,37.5,3.12,50.0,78.12
precip,321710,36.67,93.33,100.0,3.33,66.67,51.72
precip,322110,40.91,54.55,86.36,2.27,40.0,79.55
precip,322211,66.67,30.3,45.45,3.03,37.5,78.12
precip,322410,56.25,29.69,71.88,3.12,32.26,83.87
precip,322411,57.14,42.86,4.55,0.0,71.43,80.95
precip,323610,81.82,68.18,36.36,4.55,42.86,80.95
precip,324611,85.71,61.03,48.57,8.57,26.76,71.43
precip,326112,83.33,50.0,46.67,3.33,38.33,70.0
precip,326512,62.5,66.67,62.5,12.5,41.67,26.09
precip,326611,76.67,53.33,46.67,3.33,50.0,41.38
precip,328711,80.0,83.33,80.0,26.67,43.33,24.14
precip,400710,50.0,40.62,90.62,3.12,69.7,57.58
precip,400910,55.17,48.28,62.07,20.69,68.97,51.72
precip,401610,50.0,50.0,80.0,5.0,63.16,68.42
precip,403601,67.65,48.57,82.86,7.14,57.14,70.59
precip,403711,61.11,27.78,59.26,8.04,68.42,85.71
precip,404810,53.33,60.0,46.67,12.5,62.5,93.33
precip,405610,42.0,56.0,64.0,16.67,83.33,62.5
precip,405711,76.0,60.0,56.0,16.0,92.0,100.0
precip,405910,87.5,43.75,43.75,15.62,66.67,84.38
precip,407810,62.5,46.88,34.38,9.38,66.67,40.62
precip,408401,70.97,64.52,64.52,12.9,63.33,41.94
precip,409310,75.0,54.17,41.67,8.33,54.17,43.48
precip,410010,52.94,45.45,78.79,3.03,55.88,81.82
precip,414110,75.0,26.56,78.12,6.25,24.24,53.12
precip,417110,84.21,68.42,73.68,5.26,68.42,66.67
precip,418010,83.87,56.25,37.5,12.5,71.88,59.38
precip,419211,45.31,35.94,75.0,3.12,53.12,87.88
